[2018-02-06 22:02:06] Files.DEBUG:  247; Registro Insertado; pgsID:19806; Uid: 928040   
[2018-02-06 22:02:06] Files.DEBUG:  248; Registro Insertado; pgsID:19807; Uid: 928039   
[2018-02-06 22:02:06] Files.DEBUG:  249; Registro Insertado; pgsID:19808; Uid: 928038   
[2018-02-06 22:02:06] Files.DEBUG:  250; Registro Insertado; pgsID:19809; Uid: 928035   
[2018-02-06 22:02:06] Files.DEBUG:  251; Registro Insertado; pgsID:19810; Uid: 928034   
[2018-02-06 22:02:06] Files.DEBUG:  252; Registro Insertado; pgsID:19811; Uid: 928033   
[2018-02-06 22:02:06] Files.DEBUG:  253; Registro Insertado; pgsID:19812; Uid: 928031   
[2018-02-06 22:02:07] Files.DEBUG:  254; Registro Insertado; pgsID:19813; Uid: 928027   
[2018-02-06 22:02:07] Files.DEBUG:  255; Registro Insertado; pgsID:19814; Uid: 928023   
[2018-02-06 22:02:07] Files.DEBUG:  256; Registro Insertado; pgsID:19815; Uid: 928020   
[2018-02-06 22:02:11] Files.DEBUG:  257; Registro Insertado; pgsID:19816; Uid: 927977   
[2018-02-06 22:02:11] Files.DEBUG:  258; Registro Insertado; pgsID:19817; Uid: 927976   
[2018-02-06 22:02:11] Files.DEBUG:  259; Registro Insertado; pgsID:19818; Uid: 927975   
[2018-02-06 22:02:11] Files.ERROR:  24; No se pudo insertar el registro; No existe el asunto para ese cliente en la BD; UID: 927974   
[2018-02-06 22:02:11] Files.DEBUG:  260; Registro Insertado; pgsID:19819; Uid: 927972   
[2018-02-06 22:02:11] Files.DEBUG:  261; Registro Insertado; pgsID:19820; Uid: 927971   
[2018-02-06 22:02:11] Files.DEBUG:  262; Registro Insertado; pgsID:19821; Uid: 927970   
[2018-02-06 22:02:11] Files.DEBUG:  263; Registro Insertado; pgsID:19822; Uid: 927969   
[2018-02-06 22:02:11] Files.DEBUG:  264; Registro Insertado; pgsID:19823; Uid: 927968   
[2018-02-06 22:02:11] Files.DEBUG:  265; Registro Insertado; pgsID:19824; Uid: 927967   
[2018-02-06 22:02:12] Files.DEBUG:  266; Registro Insertado; pgsID:19825; Uid: 927966   
[2018-02-06 22:02:12] Files.DEBUG:  267; Registro Insertado; pgsID:19826; Uid: 927965   
[2018-02-06 22:02:12] Files.DEBUG:  268; Registro Insertado; pgsID:19827; Uid: 927964   
[2018-02-06 22:02:12] Files.DEBUG:  269; Registro Insertado; pgsID:19828; Uid: 927963   
[2018-02-06 22:02:12] Files.DEBUG:  270; Registro Insertado; pgsID:19829; Uid: 927962   
[2018-02-06 22:02:17] Files.DEBUG:  271; Registro Insertado; pgsID:19830; Uid: 927901   
[2018-02-06 22:02:17] Files.DEBUG:  272; Registro Insertado; pgsID:19831; Uid: 927900   
[2018-02-06 22:02:17] Files.DEBUG:  273; Registro Insertado; pgsID:19832; Uid: 927899   
[2018-02-06 22:02:17] Files.DEBUG:  274; Registro Insertado; pgsID:19833; Uid: 927898   
[2018-02-06 22:02:17] Files.DEBUG:  275; Registro Insertado; pgsID:19834; Uid: 927897   
[2018-02-06 22:02:17] Files.DEBUG:  276; Registro Insertado; pgsID:19835; Uid: 927896   
[2018-02-06 22:02:17] Files.DEBUG:  277; Registro Insertado; pgsID:19836; Uid: 927894   
[2018-02-06 22:02:17] Files.DEBUG:  278; Registro Insertado; pgsID:19837; Uid: 927893   
[2018-02-06 22:02:17] Files.DEBUG:  279; Registro Insertado; pgsID:19838; Uid: 927892   
[2018-02-06 22:02:17] Files.DEBUG:  280; Registro Insertado; pgsID:19839; Uid: 927891   
[2018-02-06 22:02:17] Files.DEBUG:  281; Registro Insertado; pgsID:19840; Uid: 927890   
[2018-02-06 22:02:17] Files.DEBUG:  282; Registro Insertado; pgsID:19841; Uid: 927889   
[2018-02-06 22:02:18] Files.DEBUG:  283; Registro Insertado; pgsID:19842; Uid: 927887   
[2018-02-06 22:02:18] Files.DEBUG:  284; Registro Insertado; pgsID:19843; Uid: 927885   
[2018-02-06 22:02:18] Files.DEBUG:  285; Registro Insertado; pgsID:19844; Uid: 927884   
[2018-02-06 22:02:18] Files.DEBUG:  286; Registro Insertado; pgsID:19845; Uid: 927882   
